0, 5
1, 6
2, 11
3, 10
4, 7
5, 9
6, 5
7, 11
8, 7
9, 11
10, 7
11, 4
12, 10
13, 13
14, 19
15, 19
16, 25
17, 18
18, 5
19, 6
20, 7
21, 10
22, 6
23, 4
24, 7
25, 9
26, 6
27, 3
28, 11
29, 6
30, 14
31, 14
32, 11
33, 7
34, 5
35, 11
36, 6
37, 5
38, 11
39, 15
40, 17
41, 18
42, 16
43, 23
44, 14
45, 15
46, 5
47, 6
48, 7
49, 7
50, 3
51, 7
52, 8
53, 5
54, 5
55, 14
56, 15
57, 7
58, 9
59, 10
60, 10
61, 6
62, 5
63, 13
64, 18
65, 30
66, 23
67, 35
68, 44
69, 26
70, 30
71, 18
72, 21
73, 21
74, 14
75, 19
76, 20
77, 21
78, 17
79, 27
80, 24
81, 24
82, 18
83, 21
84, 20
85, 23
86, 20
87, 25
88, 22
89, 14
90, 10
91, 32
92, 48
93, 47
94, 40
95, 27
96, 29
97, 32
98, 35
99, 19
100, 23
101, 24
102, 18
103, 22
104, 16
105, 23
106, 17
107, 19
108, 15
109, 21
110, 19
111, 27
112, 20
113, 25
114, 21
115, 16
116, 24
117, 23
118, 40
119, 32
120, 46
121, 34
122, 34
123, 27
124, 24
125, 20
126, 12
127, 16
128, 16
129, 16
130, 21
131, 18
132, 23
133, 21
134, 6
135, 15
136, 25
137, 17
138, 17
139, 23
140, 24
141, 19
142, 13
143, 18
144, 25
145, 40
146, 42
147, 30
148, 38
149, 26
150, 26
151, 30
152, 16
153, 16
154, 30
155, 17
156, 19
157, 23
158, 26
159, 25
160, 27
161, 16
162, 19
163, 21
164, 12
165, 20
166, 21
167, 13
168, 16
169, 21
170, 20
171, 22
172, 26
173, 26
174, 14
175, 14
176, 17
177, 3
178, 4
179, 7
180, 0
181, 1
182, 4
183, 3
184, 4
185, 3
186, 0
187, 6
188, 9
189, 6
190, 7
191, 8
192, 9
193, 1
194, 5
195, 19
196, 11
197, 24
198, 23
199, 21
200, 22
201, 9
202, 8
203, 12
204, 7
205, 6
206, 7
207, 5
208, 9
209, 6
210, 11
211, 7
212, 14
213, 10
214, 10
215, 12
216, 4
217, 7
218, 5
219, 4
220, 10
221, 10
222, 15
223, 14
224, 17
225, 13
226, 19
227, 17
228, 11
229, 11
230, 8
231, 9
232, 5
233, 8
234, 12
235, 14
236, 9
237, 8
238, 14
239, 11
240, 11
241, 10
242, 9
243, 12
244, 8
245, 8
246, 3
247, 1
248, 13
249, 13
250, 15
251, 23
252, 15
253, 17
254, 9
255, 10
256, 6
257, 3
258, 4
259, 3
260, 4
261, 1
262, 4
263, 6
264, 3
265, 9
266, 12
267, 12
268, 12
269, 8
270, 5
271, 5
272, 5
273, 7
274, 11
275, 9
276, 15
277, 17
278, 15
279, 11
280, 12
281, 10
282, 9
283, 16
284, 7
285, 2
286, 4
287, 7
288, 6
289, 9
290, 15
291, 5
292, 13
293, 8
294, 8
295, 5
296, 0
297, 8
298, 9
299, 7
300, 4
