0, 16
1, 19
2, 14
3, 15
4, 15
5, 12
6, 12
7, 7
8, 15
9, 12
10, 10
11, 19
12, 13
13, 15
14, 10
15, 12
16, 13
17, 10
18, 9
19, 11
20, 7
21, 9
22, 10
23, 8
24, 16
25, 11
26, 19
27, 10
28, 16
29, 12
30, 10
31, 11
32, 19
33, 10
34, 14
35, 10
36, 9
37, 14
38, 13
39, 12
40, 18
41, 10
42, 14
43, 13
44, 16
45, 14
46, 19
47, 7
48, 13
49, 12
50, 10
51, 10
52, 15
53, 13
54, 12
55, 11
56, 11
57, 10
58, 11
59, 14
60, 8
61, 9
62, 8
63, 10
64, 9
65, 13
66, 16
67, 14
68, 11
69, 11
70, 12
71, 9
72, 12
73, 19
74, 9
75, 10
76, 12
77, 8
78, 17
79, 13
80, 10
81, 8
82, 9
83, 10
84, 11
85, 12
86, 10
87, 9
88, 20
89, 7
90, 14
91, 22
92, 11
93, 9
94, 8
95, 12
96, 5
97, 13
98, 12
99, 13
100, 12
101, 13
102, 10
103, 11
104, 18
105, 12
106, 10
107, 16
108, 5
109, 13
110, 14
111, 10
112, 9
113, 7
114, 18
115, 11
116, 16
117, 19
118, 16
119, 9
120, 16
121, 19
122, 10
123, 15
124, 18
125, 12
126, 13
127, 19
128, 13
129, 14
130, 14
131, 12
132, 9
133, 15
134, 15
135, 14
136, 12
137, 8
138, 10
139, 16
140, 14
141, 15
142, 7
143, 12
144, 4
145, 11
146, 7
147, 13
148, 15
149, 10
150, 16
151, 18
152, 8
153, 14
154, 11
155, 12
156, 17
157, 14
158, 8
159, 7
160, 7
161, 7
162, 9
163, 4
164, 7
165, 12
166, 11
167, 9
168, 15
169, 11
170, 9
171, 11
172, 12
173, 8
174, 15
175, 5
176, 19
177, 6
178, 10
179, 14
180, 7
181, 14
182, 10
183, 13
184, 14
185, 5
186, 18
187, 12
188, 16
189, 9
190, 11
191, 15
192, 8
193, 12
194, 8
195, 8
196, 8
197, 9
198, 17
199, 12
200, 8
201, 14
202, 8
203, 9
204, 10
205, 11
206, 19
207, 13
208, 10
209, 14
210, 16
211, 18
212, 11
213, 16
214, 15
215, 8
216, 11
217, 14
218, 13
219, 9
220, 13
221, 9
222, 8
223, 11
224, 11
225, 14
226, 8
227, 17
228, 14
229, 13
230, 11
231, 16
232, 8
233, 9
234, 12
235, 11
236, 7
237, 12
238, 7
239, 8
240, 15
241, 10
242, 13
243, 8
244, 15
245, 15
246, 17
247, 7
248, 12
249, 14
250, 14
251, 9
252, 12
253, 12
254, 16
255, 16
256, 10
257, 12
258, 9
259, 16
260, 11
261, 7
262, 14
263, 8
264, 12
265, 8
266, 16
267, 17
268, 4
269, 15
270, 15
271, 19
272, 10
273, 11
274, 11
275, 10
276, 7
277, 17
278, 15
279, 8
280, 7
281, 14
282, 9
283, 15
284, 7
285, 6
286, 11
287, 9
288, 10
289, 8
290, 14
291, 10
292, 10
293, 12
294, 6
295, 12
296, 14
297, 14
298, 12
299, 17
300, 10
301, 9
302, 14
303, 18
304, 6
305, 14
306, 16
307, 12
308, 18
309, 14
310, 15
311, 17
312, 14
313, 12
314, 10
315, 11
316, 4
317, 12
318, 7
319, 12
320, 14
321, 20
322, 12
323, 10
324, 15
325, 17
326, 9
327, 19
328, 10
329, 11
330, 14
331, 14
332, 9
333, 10
334, 10
335, 11
336, 10
337, 11
338, 9
339, 11
340, 13
341, 12
342, 16
343, 8
344, 15
345, 12
346, 16
347, 7
348, 10
349, 15
350, 16
351, 8
352, 15
353, 13
354, 11
355, 9
356, 17
357, 13
358, 14
359, 12
360, 10
361, 9
362, 8
363, 8
364, 10
365, 7
366, 19
367, 11
368, 13
369, 9
370, 8
371, 4
372, 14
373, 16
374, 11
375, 11
376, 12
377, 16
378, 19
379, 12
380, 11
381, 13
382, 8
383, 8
384, 6
385, 12
386, 15
387, 7
388, 6
389, 13
390, 13
391, 11
392, 17
393, 17
394, 8
395, 13
396, 11
397, 7
398, 15
399, 20
400, 15
401, 13
402, 12
403, 16
404, 11
405, 14
406, 7
407, 8
408, 15
409, 17
410, 17
411, 11
412, 10
413, 14
414, 19
415, 18
416, 14
417, 15
418, 12
419, 9
420, 8
421, 13
422, 14
423, 9
424, 10
425, 10
426, 15
427, 11
428, 9
429, 9
430, 10
431, 8
432, 8
433, 10
434, 11
435, 11
436, 11
437, 21
438, 17
439, 21
440, 12
441, 8
442, 11
443, 9
444, 14
445, 9
446, 15
447, 11
448, 12
449, 17
450, 14
451, 6
452, 13
453, 11
454, 14
455, 14
456, 9
457, 10
458, 15
459, 12
460, 15
461, 12
462, 9
463, 10
464, 10
465, 15
466, 8
467, 14
468, 15
469, 13
470, 10
471, 3
472, 9
473, 12
474, 10
475, 7
476, 10
477, 14
478, 6
479, 8
480, 12
481, 19
482, 10
483, 15
484, 19
485, 15
486, 12
487, 10
488, 14
489, 13
490, 11
491, 11
492, 12
493, 11
494, 11
495, 6
496, 15
497, 16
498, 9
499, 13
500, 17
