274, 13
275, 15
276, 17
277, 13
278, 14
279, 10
280, 15
281, 10
282, 16
283, 19
284, 13
285, 12
286, 19
287, 20
288, 13
289, 14
290, 16
291, 8
292, 13
293, 14
294, 24
295, 14
296, 12
297, 10
298, 14
299, 8
300, 17
301, 12
302, 21
303, 11
304, 14
305, 14
306, 9
307, 17
308, 11
309, 12
310, 15
311, 17
312, 14
313, 15
314, 15
315, 9
316, 18
317, 15
318, 18
319, 13
320, 10
321, 17
322, 14
323, 19
324, 17
325, 12
326, 11
327, 14
328, 14
329, 15
330, 17
331, 7
332, 11
333, 15
334, 19
335, 7
336, 12
337, 19
338, 10
339, 11
340, 13
341, 20
342, 13
343, 14
344, 11
345, 17
346, 11
347, 16
348, 16
349, 24
350, 16
351, 14
352, 17
353, 15
354, 14
355, 17
356, 20
357, 18
358, 16
359, 20
360, 20
361, 10
362, 14
363, 14
364, 29
365, 8
366, 15
367, 16
368, 20
369, 10
370, 12
371, 15
372, 15
373, 12
374, 10
375, 11
376, 12
377, 10
378, 15
379, 13
380, 17
381, 14
382, 19
383, 5
384, 12
385, 10
386, 14
387, 16
388, 10
389, 10
390, 10
391, 13
392, 7
393, 7
394, 18
395, 9
396, 13
397, 13
398, 11
399, 17
400, 9
401, 14
402, 21
403, 11
404, 11
405, 15
406, 12
407, 11
408, 16
409, 11
410, 13
411, 11
412, 13
413, 20
414, 11
415, 6
416, 10
417, 13
418, 14
419, 11
420, 8
421, 18
422, 22
423, 9
424, 11
425, 10
426, 11
427, 11
428, 15
429, 16
430, 16
431, 8
432, 12
433, 9
434, 14
435, 15
436, 12
437, 15
438, 19
439, 13
440, 12
441, 15
442, 13
443, 8
444, 20
445, 11
446, 11
447, 12
448, 8
449, 11
450, 13
451, 7
452, 13
453, 11
454, 13
455, 8
456, 15
457, 13
458, 12
459, 9
460, 15
461, 10
462, 13
463, 12
464, 7
465, 17
466, 12
467, 13
468, 12
469, 9
470, 11
471, 14
472, 9
473, 10
474, 10
475, 12
476, 12
477, 18
478, 12
479, 7
480, 17
481, 12
482, 12
483, 13
484, 14
485, 10
486, 15
487, 19
488, 13
489, 12
490, 19
491, 17
492, 15
493, 11
494, 12
495, 7
496, 6
497, 11
498, 5
499, 5
500, 10
501, 16
502, 8
503, 10
504, 14
505, 10
506, 12
507, 13
508, 13
509, 11
510, 11
511, 14
512, 26
513, 15
514, 19
515, 13
516, 19
517, 10
518, 18
519, 10
520, 8
521, 14
522, 16
523, 8
524, 8
525, 12
526, 20
527, 12
528, 15
529, 13
530, 16
531, 15
532, 15
533, 17
534, 15
535, 8
536, 11
537, 15
538, 17
539, 12
540, 14
541, 17
542, 8
543, 13
544, 21
545, 15
546, 14
547, 14
548, 17
549, 22
550, 9
551, 10
552, 13
553, 11
554, 10
555, 11
556, 22
557, 18
558, 11
559, 17
560, 12
561, 15
562, 14
563, 9
564, 11
565, 17
566, 11
567, 6
568, 18
569, 19
570, 14
571, 10
572, 14
573, 15
574, 8
575, 16
576, 10
577, 15
578, 12
579, 13
580, 19
581, 12
582, 10
583, 13
584, 9
585, 22
586, 19
587, 16
588, 16
589, 18
590, 11
591, 11
592, 14
593, 9
594, 18
595, 9
596, 15
597, 19
598, 8
599, 13
600, 10
601, 12
602, 14
603, 9
604, 15
605, 11
606, 13
607, 16
608, 17
609, 18
610, 15
611, 17
612, 18
613, 16
614, 10
615, 15
616, 14
617, 20
618, 15
619, 15
620, 16
621, 12
622, 13
623, 13
624, 9
625, 14
626, 8
627, 8
628, 18
629, 14
630, 9
631, 12
632, 15
633, 20
634, 17
635, 9
636, 19
637, 15
638, 9
639, 10
640, 15
641, 17
642, 15
643, 6
644, 20
645, 11
646, 15
647, 12
648, 14
649, 7
650, 18
651, 12
652, 14
653, 9
654, 12
655, 17
656, 12
657, 14
658, 10
659, 15
660, 16
661, 10
662, 16
663, 15
664, 9
665, 18
666, 24
667, 19
668, 14
669, 15
670, 10
671, 11
672, 9
673, 12
674, 14
675, 10
676, 21
677, 13
678, 15
679, 16
680, 17
681, 16
682, 14
683, 13
684, 11
685, 12
686, 18
687, 18
688, 14
689, 9
690, 16
691, 10
692, 12
693, 15
694, 9
695, 15
696, 14
697, 12
698, 12
699, 4
700, 13
701, 14
702, 13
703, 17
704, 8
705, 9
706, 12
707, 6
708, 9
709, 8
710, 13
711, 18
712, 12
713, 5
714, 13
715, 13
716, 20
717, 9
718, 12
719, 8
720, 8
721, 10
722, 11
723, 8
724, 12
725, 16
726, 11
727, 15
728, 14
729, 12
730, 12
731, 11
732, 16
733, 19
734, 2
735, 10
736, 11
737, 5
738, 11
739, 11
740, 13
741, 12
742, 13
743, 8
744, 12
745, 9
746, 10
747, 11
748, 15
749, 12
750, 15
751, 8
752, 14
753, 9
754, 6
755, 9
756, 7
757, 15
758, 13
759, 14
760, 10
761, 16
762, 10
763, 12
764, 7
765, 7
766, 17
767, 15
768, 12
769, 11
770, 9
771, 8
772, 10
773, 14
774, 2
775, 4
776, 5
777, 5
778, 12
779, 15
780, 2
781, 10
782, 5
783, 7
784, 11
785, 13
786, 13
787, 8
788, 8
789, 15
790, 6
791, 5
792, 8
793, 9
794, 13
795, 9
796, 9
797, 11
798, 6
799, 9
800, 10
801, 11
802, 12
803, 6
804, 8
805, 9
806, 8
807, 7
808, 14
809, 15
810, 13
811, 14
812, 6
813, 8
814, 3
815, 6
816, 10
817, 13
818, 7
819, 8
820, 9
821, 9
822, 9
823, 5
824, 10
825, 6
826, 11
827, 8
828, 12
829, 9
830, 8
831, 8
832, 6
833, 9
834, 12
835, 12
836, 8
837, 9
838, 3
839, 7
840, 8
841, 8
842, 13
843, 7
844, 8
845, 6
846, 11
847, 9
848, 6
849, 11
850, 10
851, 12
852, 11
853, 10
854, 7
855, 8
856, 7
857, 10
858, 9
859, 10
860, 16
861, 11
862, 10
863, 9
864, 11
865, 10
866, 6
867, 13
868, 19
869, 5
870, 7
871, 4
872, 8
873, 16
874, 10
875, 7
876, 8
877, 5
878, 9
879, 12
880, 8
881, 6
882, 7
883, 6
884, 9
885, 8
886, 6
887, 11
888, 12
889, 14
890, 8
891, 10
892, 13
893, 11
894, 6
895, 14
896, 9
897, 11
898, 5
899, 13
900, 5
901, 8
902, 8
903, 15
904, 8
905, 7
906, 11
907, 18
908, 14
909, 11
910, 3
911, 15
912, 7
913, 13
914, 6
915, 6
916, 12
917, 5
918, 11
919, 15
920, 9
921, 17
922, 8
923, 10
924, 11
925, 8
926, 12
927, 9
928, 5
929, 7
930, 10
931, 8
932, 10
933, 9
934, 13
935, 8
936, 15
937, 10
938, 13
939, 13
940, 11
941, 7
942, 6
943, 9
944, 6
945, 6
946, 11
947, 10
948, 4
949, 11
950, 6
951, 5
952, 5
953, 9
954, 4
955, 9
956, 11
957, 7
958, 6
959, 4
960, 3
961, 6
962, 11
963, 7
964, 5
965, 9
966, 9
967, 10
968, 7
969, 9
970, 2
971, 10
972, 5
973, 13
974, 6
975, 15
976, 8
977, 11
978, 8
979, 17
980, 9
981, 12
982, 7
983, 9
984, 7
985, 8
986, 9
987, 6
988, 8
989, 8
990, 4
991, 6
992, 7
993, 7
994, 7
995, 6
996, 8
997, 7
998, 7
999, 9
1000, 7
1001, 9
1002, 7
1003, 3
1004, 8
1005, 7
1006, 10
1007, 4
1008, 14
1009, 8
1010, 10
1011, 7
1012, 8
1013, 7
1014, 7
1015, 9
1016, 9
1017, 3
1018, 10
1019, 13
1020, 8
